"gr.income" "height" "age" "duration" "married" "gender" "german" "abitur"
"2037" 1432 162 53 24 1 1 0 0
"2038" 3200 175 27 6 0 0 0 0
"2039" 3046 192 48 21.1 1 0 1 0
"2040" 1300 160 28 0.8 1 1 0 1
"2041" 2300 167 60 36.9 1 0 0 0
"2042" 2045 174 29 1.5 0 0 0 0
"2043" 2750 186 37 6.8 1 0 1 0
"2044" 600 160 33 3.7 1 1 1 0
"2045" 3200 166 33 13.3 0 1 1 1
"2046" 3721 168 53 22.9 1 0 0 0
"2047" 2147 156 53 26.7 1 1 0 0
"2048" 3800 172 30 10 1 0 0 0
"2049" 140 165 30 0.7 1 1 1 0
"2050" 2750 175 52 25.7 1 0 0 1
"2051" 1642 160 26 7 1 1 0 0
"2052" 2000 180 36 5.8 1 0 1 0
"2053" 2107 169 24 2.5 1 0 0 0
"2054" 2301 165 51 15.3 1 0 0 1
"2055" 271 164 41 8.8 1 1 0 1
"2056" 2000 175 36 1 0 0 0 1
"2057" 1700 168 32 7.4 1 1 0 1
"2058" 2500 170 42 8.3 1 0 1 0
"2059" 320 178 26 0.1 0 1 1 0
"2060" 1900 175 43 21.4 1 0 0 1
"2061" 3500 176 46 0.3 1 0 0 1
"2062" 325 160 61 0.6 1 1 1 0
"2063" 4346 176 37 15.6 1 0 1 0
"2064" 870 166 37 0.2 1 1 1 1
"2065" 1500 160 27 7.1 1 0 0 0
"2066" 2300 176 43 11.4 1 0 0 0
"2067" 1600 168 38 4.8 1 1 0 0
"2068" 1800 175 35 0.7 1 0 0 1
"2069" 2100 157 53 33.8 1 0 0 0
"2070" 325 164 48 0.3 1 1 1 0
"2071" 1577 168 30 1.4 1 0 1 0
"2072" 1500 160 53 34.2 1 0 0 0
"2073" 1500 151 49 27 1 1 0 0
"2074" 1500 161 22 0.3 0 0 0 0
"2075" 300 165 32 0.5 1 1 0 0
"2076" 2000 174 33 5.6 1 0 0 0
"2077" 1300 178 31 4 1 0 0 0
"2078" 2500 170 31 3 1 0 0 0
"2079" 350 171 51 23.8 1 1 1 0
"2080" 2000 190 24 2 0 0 1 0
"2081" 3460 170 35 8.6 0 0 1 1
"2082" 1033 150 43 9.8 1 1 0 0
"2083" 1900 165 22 4 0 1 0 0
"2084" 1900 157 30 5.3 0 1 0 0
"2085" 2008 180 31 2.1 0 0 1 0
"2086" 2556 178 52 11.3 1 0 0 1
"2087" 818 156 49 7.3 1 1 0 0
"2088" 306 166 40 4.6 1 1 1 0
"2089" 2500 182 42 23 1 0 0 1
"2090" 3000 182 32 9.6 1 0 0 0
"2091" 4700 173 37 20 1 0 0 0
"2092" 2400 160 37 7.1 1 0 0 0
"2093" 2650 162 33 7.8 0 1 0 1
"2094" 3900 176 32 3.6 0 0 0 1
"2095" 972 171 33 8.1 0 1 1 0
"2096" 2250 184 36 1.8 0 0 1 1
"2097" 2200 154 51 20.8 0 1 0 0
"2098" 2200 165 55 31.8 1 0 0 0
"2099" 2000 159 45 1.3 1 1 0 0
"2100" 1400 158 21 2 0 1 0 0
"2101" 2200 170 45 4.4 0 1 0 0
"2102" 2350 179 27 0.8 1 0 0 0
"2103" 2200 173 21 0.8 0 0 0 1
"2104" 1720 154 33 13.1 0 1 0 0
"2105" 2250 166 30 0.7 0 1 1 0
"2106" 3200 162 31 9.8 1 0 0 0
"2107" 200 162 30 2.5 1 1 0 0
"2108" 3339 160 56 1.1 0 0 0 0
"2109" 700 151 59 12.8 1 1 0 0
"2110" 1900 165 49 30.4 1 0 0 0
"2111" 1400 153 47 15 1 1 0 0
"2112" 767 153 28 6.3 1 1 0 0
"2113" 2050 165 41 12.5 1 1 1 0
"2114" 2500 174 41 8.6 1 0 0 0
"2115" 3400 182 38 1.5 1 0 1 1
"2116" 2250 156 57 13.9 0 0 0 0
"2117" 2000 168 53 18.8 0 1 1 0
"2118" 2600 153 55 29.7 0 1 0 0
"2119" 2064 179 27 4.2 0 0 1 0
"2120" 2800 176 39 3.5 1 0 0 0
"2121" 325 170 36 1.3 1 1 1 0
"2122" 715 156 43 22.1 1 1 1 0
"2123" 2600 160 30 1.6 0 1 0 1
"2124" 2403 157 48 30.4 1 1 1 0
"2125" 1700 165 52 4.4 1 0 0 1
"2126" 1700 170 48 10.3 1 1 0 0
"2127" 750 160 30 0.7 1 1 0 0
"2128" 2000 160 54 28.2 1 0 0 0
"2129" 2000 155 54 28.2 1 1 0 0
"2130" 2100 168 48 2.3 0 0 0 0
"2131" 1350 160 23 4 0 1 0 0
"2132" 1300 160 52 7.2 1 1 0 0
"2133" 2050 168 30 5.6 0 0 0 0
"2134" 2500 162 51 11.5 1 0 0 1
"2135" 800 158 51 25.4 1 1 1 0
"2136" 1500 160 23 3.4 0 1 1 0
"2137" 800 165 54 0 1 0 0 0
"2138" 325 160 31 9 1 1 0 1
"2139" 1430 153 30 8 0 1 0 0
"2140" 4000 175 40 1.4 1 0 1 1
"2141" 1900 169 35 4.1 1 0 0 1
"2142" 1550 160 35 9 1 1 1 1
"2143" 1100 150 54 10.8 1 1 0 0
"2144" 2489 175 27 2 0 0 0 0
"2145" 1840 169 41 4.2 0 0 0 0
"2146" 1600 175 30 8.3 0 1 0 1
"2147" 3400 178 36 2.1 0 0 0 0
"2148" 3420 176 38 3.4 1 0 1 1
"2149" 2000 165 47 32 1 0 0 0
"2150" 3500 169 37 16.7 1 0 0 0
"2151" 2800 166 32 1.1 0 0 0 0
"2152" 2500 173 29 1.9 1 0 0 0
"2153" 751 165 27 0 1 1 0 0
"2154" 2800 180 32 1.6 1 0 0 0
"2155" 2500 177 34 1.6 0 0 1 0
"2156" 1800 170 46 0.8 1 0 0 0
"2157" 1500 160 42 12.5 1 1 0 0
"2158" 1750 181 22 0.8 0 0 0 0
"2159" 1600 167 39 22.1 1 1 0 0
"2160" 1000 180 39 3.7 1 0 0 0
"2161" 1250 170 42 2 0 1 1 0
"2162" 1400 162 48 2.8 1 1 1 0
"2163" 2300 163 48 16.4 1 0 0 0
"2164" 2244 168 45 9.9 1 1 1 0
"2165" 2200 178 25 3.3 0 0 1 0
"2166" 2000 170 62 8.3 1 1 0 0
"2167" 200 167 36 4.4 1 1 1 0
"2168" 2200 162 45 23 1 0 0 0
"2169" 5600 177 31 12 1 0 1 0
"2170" 2600 180 57 23.2 1 0 0 1
"2171" 1550 162 54 11.3 1 1 0 1
"2172" 2870 173 54 23.7 1 0 0 0
"2173" 310 169 49 6.6 1 1 0 0
"2174" 2239 187 30 7.8 0 0 0 0
"2175" 325 178 29 0.3 1 1 1 0
"2176" 1450 176 26 3 0 1 0 0
"2177" 1478 174 24 6.5 0 1 0 0
"2178" 1257 174 21 2 0 1 0 0
"2179" 1300 178 31 10.3 0 1 1 0
"2180" 7669 180 32 3 1 0 0 1
"2181" 1400 176 24 0.2 0 0 0 0
"2182" 3737 170 31 7 1 0 1 1
"2183" 3068 169 44 4.9 1 0 1 0
"2184" 1892 161 43 24.8 1 1 1 0
"2185" 1840 156 48 10.7 1 1 0 0
"2186" 1738 184 22 0.9 0 0 0 0
"2187" 1585 165 23 0.2 0 1 1 0
"2188" 325 164 29 0.2 1 1 0 0
"2189" 2556 167 33 9.8 1 0 0 0
"2190" 322 167 59 12.7 1 0 1 0
"2191" 4850 185 50 15 1 0 1 1
"2192" 2425 185 28 2 0 0 1 0
"2193" 2225 170 53 26 1 0 1 0
"2194" 1650 175 51 7.6 0 0 0 0
"2195" 1210 176 56 34.4 1 1 0 1
"2196" 1885 170 41 22.4 0 0 1 0
"2197" 325 160 59 3.4 1 1 0 0
"2198" 2220 184 36 8.5 1 0 0 0
"2199" 3700 167 31 0.7 1 1 0 1
"2200" 2300 164 53 25.4 0 1 0 0
"2201" 1948 165 26 5.6 0 1 0 1
"2202" 1800 165 24 0.3 0 1 0 0
"2203" 2881 192 34 11 0 0 0 0
"2204" 3150 190 31 12 0 0 1 0
"2205" 3350 170 56 24.3 1 0 1 1
"2206" 1400 170 22 1.3 0 0 1 0
"2207" 2556 175 56 16.8 1 0 0 0
"2208" 750 172 24 5.3 1 1 0 0
"2209" 2500 188 26 8.3 1 0 0 0
"2210" 1380 164 56 22.9 1 1 0 0
"2211" 1876 182 27 6 1 0 1 0
"2212" 3528 180 52 26.1 1 0 0 0
"2213" 1162 168 46 2.3 1 1 0 1
"2214" 1100 177 21 0.2 0 0 0 1
"2215" 1738 165 59 32.2 1 0 0 0
"2216" 1227 163 57 32.2 1 1 0 0
"2217" 2658 170 52 21.9 0 0 0 0
"2218" 2400 176 54 5.5 1 0 0 0
"2219" 2500 180 33 6.6 1 0 1 0
"2220" 2260 165 35 11.7 1 1 1 0
"2221" 1789 170 56 13.4 0 1 1 0
"2222" 1994 176 33 1.5 0 1 1 0
"2223" 2400 175 62 19 1 0 0 0
"2224" 2088 172 57 24.8 1 0 0 0
"2225" 1200 158 34 0.7 1 1 0 0
"2226" 2000 172 63 26.1 1 0 0 0
"2227" 2447 183 54 28.7 1 0 1 1
"2228" 3214 188 29 10 0 0 1 1
"2229" 1800 186 22 0.1 0 0 1 0
"2230" 1488 172 54 6.3 1 1 0 1
"2231" 2000 168 54 18.8 0 1 0 0
"2232" 2500 172 32 5.8 0 1 0 0
"2233" 2500 176 26 3.9 0 1 0 0
"2234" 1800 193 22 1 0 0 0 0
"2235" 200 165 69 8 0 1 0 0
"2236" 1600 164 55 10.7 1 1 1 0
"2237" 2250 170 49 27.8 1 0 0 0
"2238" 1400 156 53 13.8 1 1 0 0
"2239" 2600 168 37 18 0 1 0 0
"2240" 2376 186 43 10.6 0 0 0 0
"2241" 3000 185 46 3.7 1 0 0 0
"2242" 1400 159 46 1.9 1 1 0 0
"2243" 3100 183 53 28.8 1 0 0 1
"2244" 2950 189 38 18.6 1 0 0 0
"2245" 1450 162 40 2.8 0 1 0 0
"2246" 1900 160 52 27.3 0 1 1 1
"2247" 3100 169 63 19.1 1 0 0 0
"2248" 1550 168 35 14.2 1 0 0 0
"2249" 1700 184 28 2.4 1 0 0 0
"2250" 1500 165 50 5 1 1 0 0
"2251" 2400 175 43 2.6 1 0 0 0
"2252" 1800 176 32 3.3 1 0 0 0
"2253" 1100 162 36 10.2 1 1 0 0
"2254" 1200 165 29 2.1 1 1 0 0
"2255" 1800 156 51 16.5 1 1 0 0
"2256" 4500 181 57 9.1 1 0 0 0
"2257" 1500 160 27 6.8 1 1 0 0
"2258" 2100 181 32 2.3 1 0 0 1
"2259" 2500 162 56 21.9 1 1 0 0
"2260" 2000 180 24 2.5 0 0 1 0
"2261" 4311 180 36 6.2 1 0 1 0
"2262" 1947 155 36 19 0 1 1 0
"2263" 5900 180 37 1.2 1 0 1 1
"2264" 6000 190 36 3.8 0 0 0 1
"2265" 1450 155 55 8.8 1 1 0 0
"2266" 1350 176 54 8.3 1 0 1 1
"2267" 2000 158 51 20.3 0 1 0 0
"2268" 2300 172 24 0.8 0 1 0 0
"2269" 1600 165 55 0.2 1 1 1 0
"2270" 750 155 52 5.4 1 1 0 0
"2271" 2600 162 27 6.3 0 1 0 0
"2272" 1800 189 24 1.3 0 0 0 0
"2273" 1700 165 57 21.8 0 0 0 1
"2274" 2600 178 32 13 1 0 1 0
"2275" 1600 156 46 8.3 0 1 0 0
"2276" 2250 178 43 5.3 1 0 1 0
"2277" 1700 157 50 9.8 1 1 0 0
"2278" 2000 170 55 11.8 1 0 0 0
"2279" 1945 168 32 12.6 0 1 0 0
"2280" 1000 163 46 0.8 1 1 0 0
"2281" 622 163 60 10.8 1 1 0 0
"2282" 2100 164 61 23.8 1 0 0 0
"2283" 1499 163 46 19.8 1 1 0 0
"2284" 3488 168 53 29 1 0 0 1
"2285" 1700 166 24 3.5 0 1 0 0
"2286" 1630 172 58 3.7 1 0 0 1
"2287" 1400 160 52 6.6 1 1 0 0
"2288" 2600 168 57 5.9 1 0 0 0
"2289" 1800 178 33 1.7 1 0 0 0
"2290" 2200 190 29 1.7 0 0 0 0
"2291" 2000 175 24 4.7 1 0 0 0
"2292" 2400 156 46 15.1 0 1 0 0
"2293" 2200 189 48 18.6 0 0 1 0
"2294" 2000 165 29 2.8 1 0 0 0
"2295" 325 168 27 2.6 1 1 0 0
"2296" 1943 165 52 26.7 1 0 0 0
"2297" 1840 165 44 26 1 1 1 0
"2298" 1740 165 25 3.2 0 0 1 0
"2299" 3200 171 53 28.4 1 0 0 0
"2300" 1337 160 54 20.7 1 1 0 0
"2301" 5000 167 56 12.2 1 0 0 1
"2302" 2045 160 52 9.9 1 0 1 0
"2303" 716 165 21 0 0 0 1 0
"2304" 2300 186 59 28.9 1 0 0 0
"2305" 1900 170 55 28.8 1 1 0 1
"2306" 1800 156 46 11.9 1 1 1 0
"2307" 2800 165 53 30.5 1 0 0 1
"2308" 2500 163 49 28.3 1 1 0 0
"2309" 3000 178 53 32.1 1 0 0 1
"2310" 2600 157 50 16.1 1 1 0 0
"2311" 2800 186 27 0.8 0 0 0 0
"2312" 2500 180 25 4 0 0 0 0
"2313" 2000 165 56 2.3 0 1 0 1
"2314" 1600 170 34 9.9 1 1 1 0
"2315" 2500 185 37 18 1 0 1 0
"2316" 2350 178 56 30.1 0 0 0 1
"2317" 2150 167 51 31.4 0 1 0 1
"2318" 2150 168 22 1 0 1 0 0
"2319" 2500 153 60 32.8 1 1 0 0
"2320" 2070 170 42 4 0 1 1 1
"2321" 1750 158 50 14.3 1 1 0 0
"2322" 950 172 30 0.8 1 1 0 0
"2323" 3000 186 31 4.9 1 0 0 0
"2324" 3400 168 49 10.2 1 1 1 1
"2325" 3400 172 48 2.9 1 1 1 1
"2326" 2500 168 47 23.3 1 0 0 0
"2327" 1730 153 38 18.6 1 1 0 0
"2328" 2511 167 54 26.5 0 0 0 0
"2329" 1350 163 59 1 1 0 0 0
"2330" 3400 159 42 12.5 1 1 1 1
"2331" 3500 180 32 9 0 0 0 1
"2332" 4500 157 31 3.7 0 1 1 1
"2333" 2300 193 28 9 0 0 1 0
"2334" 3100 170 29 0.5 1 0 0 1
"2335" 325 168 33 0.3 1 1 1 0
"2336" 1800 173 37 16.8 1 0 0 0
"2337" 2848 170 38 17.4 0 0 0 0
"2338" 3700 186 37 7.2 0 0 0 1
"2339" 2100 168 52 1.8 0 1 0 1
"2340" 2000 187 38 4.4 1 0 1 0
"2341" 1800 152 60 22.1 1 1 0 0
"2342" 1994 166 36 9.8 1 0 1 0
"2343" 946 163 36 3 1 1 1 0
"2344" 3400 173 58 10.6 0 0 0 0
"2345" 3200 170 32 5.5 0 0 0 1
"2346" 2300 160 44 0.3 0 1 0 1
"2347" 3250 176 55 34.7 0 0 1 0
"2348" 3018 184 28 0.8 0 0 0 1
"2349" 2415 160 54 34 0 0 0 0
"2350" 2556 170 51 18.4 1 0 0 0
"2351" 2891 172 53 29.5 1 0 1 0
"2352" 2505 165 46 6.9 1 1 1 0
"2353" 3000 168 49 33.6 1 0 0 0
"2354" 2300 162 27 6.5 0 1 0 0
"2355" 800 169 43 16.4 1 1 0 0
"2356" 2100 176 21 3.8 0 1 0 0
"2357" 6400 182 42 6.8 1 0 1 1
"2358" 2900 170 39 7.4 1 0 0 0
"2359" 2813 187 41 4.6 0 0 0 1
"2360" 2000 180 37 0 0 0 0 0
"2361" 920 161 36 0.9 1 1 1 0
"2362" 1850 181 33 1 1 0 1 0
"2363" 6500 169 37 0.8 0 1 1 0
"2364" 2300 172 34 13.8 0 0 0 0
"2365" 4000 160 40 10.2 0 0 0 0
"2366" 1100 153 43 1.8 0 1 0 0
"2367" 3800 168 49 30 1 0 0 0
"2368" 2200 155 47 27.3 1 1 0 0
"2369" 1800 165 22 2.4 0 0 0 0
"2370" 2150 173 33 13.1 1 0 0 0
"2371" 1680 169 57 25.1 1 0 0 0
"2372" 3200 178 43 23.5 1 0 0 0
"2373" 2877 161 33 0.6 0 1 0 1
"2374" 300 165 36 0.6 1 1 0 0
"2375" 3250 177 33 3.7 1 0 0 0
"2376" 3200 167 32 3.2 1 0 0 0
"2377" 2500 180 29 10.5 1 0 0 0
"2378" 3451 171 40 16.3 1 0 0 0
"2379" 3000 175 36 4.8 1 0 0 0
"2380" 3200 165 32 4.1 1 0 0 0
"2381" 2300 170 32 3.8 1 0 1 0
"2382" 1800 171 39 12.8 1 1 0 0
"2383" 2000 172 39 9.2 1 0 0 0
"2384" 1350 173 22 1 1 1 0 0
"2385" 325 176 26 1.3 1 0 0 0
"2386" 2000 178 28 9 1 0 0 0
"2387" 580 162 28 3 1 1 0 0
"2388" 2000 180 30 1.8 0 0 1 0
"2389" 1400 170 34 0.3 1 1 0 0
"2390" 3550 178 34 12.3 1 0 1 0
"2391" 1600 155 29 6.4 0 1 1 0
"2392" 1600 162 28 2.3 0 1 1 1
"2393" 1500 168 57 4.8 1 0 0 0
"2394" 325 158 32 0.4 1 1 0 0
"2395" 1400 156 23 0.6 1 1 0 1
"2396" 2100 168 32 2.8 1 0 0 0
"2397" 250 153 33 0.1 1 1 0 0
"2398" 1636 150 37 0.7 1 1 1 0
"2399" 1380 172 44 6.8 1 0 0 0
"2400" 1124 158 44 5.6 0 1 1 0
"2401" 3430 172 36 3.2 1 0 0 1
"2402" 2454 173 37 15.3 1 0 0 0
"2403" 2000 174 34 14.9 1 0 0 0
"2404" 1800 170 28 3.8 1 0 0 0
"2405" 3000 180 34 6.7 1 0 0 0
"2406" 3600 172 37 17.8 1 0 0 0
"2407" 3050 172 36 2.3 1 0 0 1
"2408" 1700 155 35 10.6 1 1 0 0
"2409" 3500 190 33 11.7 1 0 0 0
"2410" 330 150 56 6.1 1 1 0 0
"2411" 2200 168 45 9.7 1 0 1 0
"2412" 1050 157 44 7.7 1 1 1 0
"2413" 1250 181 21 0 0 0 1 0
"2414" 2200 182 25 0 0 0 0 0
"2415" 2607 163 28 6 1 0 0 0
"2416" 2000 185 33 0.7 1 0 0 0
"2417" 3840 178 29 2.7 1 0 0 0
"2418" 2200 160 25 3.2 1 1 0 0
"2419" 3000 170 31 0.3 1 0 1 0
"2420" 1400 172 26 0.6 1 0 1 0
"2421" 2900 175 46 0.5 1 0 1 0
"2422" 900 163 36 0.1 1 1 1 1
"2423" 1500 172 37 19.1 1 1 0 0
"2424" 2045 180 37 9.9 1 0 0 1
"2425" 2000 160 57 21.8 1 0 0 0
"2426" 2650 178 31 13.5 1 0 0 0
"2427" 1100 155 34 9.9 1 1 1 0
"2428" 2020 175 26 2.9 1 0 1 1
"2429" 2600 175 39 10.8 1 0 0 0
"2430" 325 173 23 2.3 0 0 0 1
"2431" 2100 165 33 15.8 1 0 0 0
"2432" 1999 180 27 8.5 1 0 0 0
"2433" 325 158 24 0.9 1 1 0 1
"2434" 2000 170 30 2 1 0 0 0
"2435" 325 160 35 1.9 1 1 0 0
"2436" 325 157 32 12 1 1 0 0
"2437" 1600 180 24 1.4 1 0 0 1
"2438" 1523 170 29 9.4 1 1 1 0
"2439" 900 155 63 11.8 1 1 0 0
"2440" 2050 170 31 3 1 0 0 1
"2441" 2800 175 38 15.9 1 0 0 0
"2442" 2700 179 33 12 0 0 0 0
"2443" 1250 168 62 5.3 0 1 1 0
"2444" 150 148 39 0 1 1 1 1
"2445" 1500 160 36 12 1 0 1 1
"2446" 3000 175 31 0.2 1 0 0 1
"2447" 63 150 27 5 0 1 0 0
"2448" 1800 162 38 21.7 1 0 0 0
"2449" 325 165 33 0.8 1 1 0 0
"2450" 1750 179 32 9.1 1 0 0 0
"2451" 1900 162 47 12.2 1 1 0 0
"2452" 2400 178 40 6 1 0 0 0
"2453" 310 164 35 6.3 1 1 0 0
"2454" 2300 175 36 14.5 1 0 0 0
"2455" 2500 174 42 22.5 1 0 0 0
"2456" 200 162 36 5.5 1 1 0 0
"2457" 2300 178 47 13.1 0 0 1 0
"2458" 1815 166 39 6.6 0 1 1 0
"2459" 2450 168 37 17 1 0 0 0
"2460" 2500 165 39 20.4 1 0 0 0
"2461" 2800 170 37 13.6 1 0 1 0
"2462" 2760 176 37 7.7 1 0 0 0
"2463" 60 162 35 2.2 1 1 0 0
"2464" 1900 170 39 13.8 1 0 0 0
"2465" 3950 170 36 12.3 1 0 0 0
"2466" 322 176 69 2.6 1 0 0 0
"2467" 253 160 64 5.7 1 1 0 0
"2468" 2600 167 55 28.9 0 0 0 0
"2469" 3200 175 36 15.9 1 0 0 0
"2470" 310 160 37 5.8 1 1 0 1
"2471" 2700 175 36 17.6 1 0 0 0
"2472" 3000 176 44 14.5 1 0 0 0
"2473" 1100 165 61 11.3 0 1 0 0
"2474" 2300 170 35 11.1 1 0 0 0
"2475" 3500 165 37 6.7 1 0 0 0
"2476" 2500 169 45 22.7 1 0 0 0
"2477" 2000 160 45 21.8 1 1 0 0
"2478" 1800 164 54 28.9 1 0 0 0
"2479" 800 166 46 0.1 1 1 0 0
"2480" 1600 160 25 3.4 0 1 1 0
"2481" 2700 195 30 9.3 1 0 0 0
"2482" 1950 178 28 8.7 0 0 0 0
"2483" 1800 168 24 2.5 1 1 0 0
"2484" 2500 193 27 1.5 1 0 0 0
"2485" 4700 170 47 2.3 0 1 1 1
"2486" 6000 175 37 5.8 1 0 1 1
"2487" 2800 166 38 1.9 1 0 0 0
"2488" 3480 185 31 1.6 0 0 0 1
"2489" 2700 184 24 3.8 0 0 0 0
"2490" 2500 175 35 7.2 1 0 0 0
"2491" 2200 172 36 2.8 1 0 0 0
"2492" 3000 175 38 17.8 1 0 0 0
"2493" 2500 173 29 6 1 0 0 1
"2494" 3000 178 35 2.2 1 0 0 1
"2495" 2500 178 45 6.9 1 0 0 0
"2496" 4700 160 51 20.4 1 0 0 0
"2497" 3400 183 29 7.8 0 0 0 0
"2498" 315 168 37 1.1 1 1 1 0
"2499" 3300 171 41 8.1 1 0 0 0
"2500" 3200 180 38 15.7 1 0 0 1
"2501" 1880 165 39 0.7 1 0 1 0
"2502" 1800 154 32 11 1 1 1 0
"2503" 1943 168 34 6.8 1 0 1 0
"2504" 2250 180 34 12.2 1 0 1 0
"2505" 2500 177 33 12.3 1 0 0 0
"2506" 1800 180 22 0.3 0 0 0 0
"2507" 2200 168 49 14.3 1 0 0 0
"2508" 2600 176 28 5.6 1 0 0 0
"2509" 1543 172 24 3 0 0 0 0
"2510" 2000 170 31 12.5 1 0 0 0
"2511" 2859 165 49 7.3 0 1 1 0
"2512" 2200 175 40 22.6 1 0 1 0
"2513" 1250 172 33 12.2 1 0 0 0
"2514" 2200 176 29 11 1 0 1 0
"2515" 1700 163 30 0.4 1 1 0 1
"2516" 450 173 29 11.7 1 1 1 0
"2517" 2600 168 52 18.7 1 0 0 0
"2518" 300 158 29 1.5 1 1 1 0
"2519" 2700 193 33 6.4 1 0 1 1
"2520" 3500 172 32 1.8 1 0 0 0
"2521" 2300 176 40 11.6 1 0 0 0
"2522" 3000 168 36 1.3 1 0 0 0
"2523" 2400 178 34 10 1 0 0 0
"2524" 325 160 31 3.2 1 1 0 0
"2525" 1100 172 32 2.1 1 1 0 0
"2526" 2147 180 39 8.5 1 0 0 1
"2527" 2900 172 35 7.2 1 0 0 0
"2528" 2200 163 32 8.3 1 0 0 0
"2529" 2700 172 37 18 1 0 0 0
"2530" 650 165 31 2.2 1 1 0 0
"2531" 2600 170 45 27 1 0 0 0
"2532" 2650 157 47 12.3 1 1 0 1
"2533" 1650 158 32 2 0 1 0 0
"2534" 2800 175 35 6.2 1 0 1 0
"2535" 3300 180 32 1.8 1 0 1 0
"2536" 322 153 29 1.3 1 1 0 0
"2537" 2800 164 57 21.8 0 1 0 1
"2538" 2800 165 60 28.3 1 0 0 0
"2539" 1500 165 30 6.8 1 1 1 0
"2540" 1800 165 34 1.2 1 0 0 0
"2541" 2100 180 37 18 1 0 1 0
"2542" 1300 168 37 3.3 1 1 0 0
"2543" 2535 181 56 34.3 1 0 0 0
"2544" 3100 184 29 6.7 1 0 0 0
"2545" 2100 158 35 12.9 0 1 1 0
"2546" 2710 175 34 12.4 1 0 1 0
"2547" 325 165 36 0 1 1 0 0
"2548" 2147 170 61 31.3 1 0 1 0
"2549" 2224 170 30 5.3 1 0 0 1
"2550" 1790 172 52 22.8 1 0 1 0
"2551" 1175 156 48 22.5 1 1 1 0
"2552" 1022 172 42 2.1 1 0 0 0
"2553" 2658 169 55 22.5 1 0 0 0
"2554" 1839 177 26 0.3 0 0 0 0
"2555" 1650 165 35 16.8 1 0 0 1
"2556" 2900 176 45 0.6 0 0 0 0
"2557" 2450 164 39 4.2 0 1 0 1
"2558" 1943 176 55 1.1 1 0 0 0
"2559" 2096 158 51 13.3 1 1 0 0
"2560" 256 159 29 0.8 1 1 0 0
"2561" 1430 176 28 0.5 0 0 0 0
"2562" 1400 175 26 1.5 1 0 0 0
"2563" 1850 174 31 1.8 1 0 0 0
"2564" 800 185 45 0.1 0 0 0 0
"2565" 1900 168 34 12.6 1 0 0 0
"2566" 2500 182 35 6.5 1 0 1 0
"2567" 2470 177 25 4.9 1 0 0 0
"2568" 2454 173 35 6.4 0 0 0 0
"2569" 3300 175 42 1.4 1 0 0 0
"2570" 2200 175 22 0.8 0 0 0 0
"2571" 2500 173 36 3 1 0 1 0
"2572" 1500 166 27 3 1 0 0 1
"2573" 1600 162 41 22 1 1 0 0
"2574" 2096 168 59 17.3 0 1 1 0
"2575" 1533 186 35 4.6 0 0 1 0
"2576" 5000 182 59 5.3 1 0 1 0
"2577" 2100 164 62 31.3 1 1 1 0
"2578" 8000 181 47 11.3 1 0 1 1
"2579" 825 168 61 24.8 1 1 1 0
"2580" 1500 170 22 0.2 0 1 1 0
"2581" 3500 170 60 38 1 0 1 0
"2582" 2000 178 24 2.3 0 0 1 0
"2583" 1777 164 53 13 1 1 1 0
"2584" 2250 172 53 22.5 0 1 1 0
"2585" 2173 176 39 1.3 0 1 1 1
"2586" 900 171 40 2.3 0 1 1 1
"2587" 1600 168 38 16.3 1 1 1 0
"2588" 2003 181 31 12 0 1 1 0
"2589" 1038 179 40 11.9 1 0 1 1
"2590" 1050 170 38 6.3 1 1 1 0
"2591" 7000 190 28 2.3 0 0 1 0
"2592" 2100 174 42 7.8 1 0 1 0
"2593" 1443 170 41 7.4 1 1 1 0
"2594" 400 178 24 0.6 0 0 1 1
"2595" 500 164 42 14.9 1 1 1 1
"2596" 3838 182 37 15.8 1 0 1 0
"2597" 1270 173 38 15.3 1 1 1 1
"2598" 1650 170 53 12.3 1 0 0 0
"2599" 3170 172 33 3.6 0 1 1 1
"2600" 3553 175 44 13.8 1 0 1 0
"2601" 2955 160 41 21.3 1 1 1 0
"2602" 3600 176 35 9 1 0 1 0
"2603" 2300 173 34 13.7 0 0 1 1
"2604" 2296 174 56 19.7 1 0 1 1
"2605" 1400 164 33 0.6 0 1 0 0
"2606" 4200 188 32 3.7 1 0 1 1
"2607" 4100 170 31 2.8 1 1 1 1
"2608" 1500 173 47 2.9 0 1 1 0
"2609" 1968 180 23 5 0 1 1 0
"2610" 1056 176 47 11.9 1 1 1 0
"2611" 2863 188 54 17.1 0 0 1 0
"2612" 3500 170 41 11.3 1 0 1 1
"2613" 1700 162 36 8.5 1 1 1 1
"2614" 3400 185 38 15 0 0 1 1
"2615" 4500 170 33 3.8 0 1 1 1
"2616" 1500 150 61 18 0 1 1 0
"2617" 5463 184 33 14 1 0 1 1
"2618" 1430 183 32 2.8 0 0 1 1
"2619" 265 173 47 2.8 1 1 1 0
"2620" 950 165 40 2.8 1 1 1 0
"2621" 1500 159 61 0.8 1 1 1 0
"2622" 6000 182 46 5.2 1 0 1 1
"2623" 6500 175 61 26.5 1 0 1 0
"2624" 1450 160 58 21.4 0 1 1 0
"2625" 2200 174 44 21.8 0 0 1 0
"2626" 3800 180 53 23.1 1 0 1 0
"2627" 2800 168 49 29 1 1 1 0
"2628" 6000 184 38 3.1 1 0 1 0
"2629" 1430 171 39 13.8 0 0 1 0
